_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,source,type_of_advice_or_caution,type_of_advice_or_caution:confidence,what,when,where,category,id,retweetcount,screenname,source_gold,text,type_of_advice_or_caution_gold,userid,what_gold,when_gold,where_gold
191783158,false,finalized,3,8/17/2012 01:22:32,"EvansvilleWatch
@EvansvilleWatch: @tristatealerts
",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"TORNADO WARNING
TORNADO WARNING
TORNADO WARNING","N/A
n/a
","GALLATIN; WHITE; POSEY; HENDERSON; UNION county in IL/IN/KY ...
parts of GALLATIN; WHITE; POSEY; HENDERSON; UNION county
GALLATIN; WHITE; POSEY; HENDERSON; UNION county in IL/IN/KY",Caution and advice,73546400000000000,1,GinaM121,, @EvansvilleWatch:  @tristatealerts: TORNADO WARNING issued for parts of GALLATIN; WHITE; POSEY; HENDERSON; UNION county in IL/IN/KY ...,,175198947,,,
191783159,false,finalized,3,8/18/2012 11:58:05,"cnn
http://on.cnn.com/kiObzM
http://on.cnn.com/kiObzM",A tornado/thunderstorm warning has been issued or has been lifted,0.7117,"severe weather
tornado-hit
More severe weather moving into tornado-hit","
N/A
","Joplin, Missouri
Missouri
Joplin, Missouri",Caution and advice,72659900000000000,0,RiskMgmt,,"Horrible.  @cnnbrk: More severe weather moving into tornado-hit #Joplin, Missouri, area. http://on.cnn.com/kiObzM",,25886862,,,
191783160,false,finalized,3,8/18/2012 21:41:10,"
@AnneMarieWTHR
Storm spotters @AnneMarieWTHR",A tornado sighting/touchdown has been reported,1.0,"tornado
tornado on the ground
tornado","right now
right now
right now","northeast of bedford
northeast of Bedford
northeast of Bedford",Caution and advice,73546100000000000,2,ChikageWindler,, @AnneMarieWTHR: Storm spotters reporting tornado on the ground northeast of Bedford right now,,136040066,,,
191783161,false,finalized,3,8/18/2012 21:39:06,"@fishfire
@fishfire
@fishfire",Other,0.712,"n/a
FEMA now enroute
FEMA now enroute","

now","n/a
JOPLIN
#JOPLIN",Caution and advice,72678400000000000,1,TheFireTracker2,, @fishfire: FEMA  now enroute to #JOPLIN with IMAT team with full support team at the ready.  #JOPLIN,,35550666,,,
191783162,false,finalized,3,8/18/2012 20:22:31,"@HumanityRoad:

@HumanityRoad",Other,0.6319,"After a #tornado Limit travel,
After a #tornado Limit travel, sightseeing can impede emergency response
Limit travel","

n/a","springfield #MA
springfield #MA
springfield #MA",Caution and advice,76107000000000000,9,viequesbound,," @HumanityRoad: After a #tornado Limit travel, sightseeing can impede emergency response #tornado #springfield #MA #WX Stay home, stay ...",,25849873,,,
191783163,false,finalized,3,8/17/2012 11:06:08,"

n/a",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"Tornado warning
Tornado warning
Tornado warning","

n/a","N/A
n/a
n/a",Caution and advice,74917700000000000,0,kayleexkeim,,Tornado warning! AHHH,,168719804,,,
191783164,false,finalized,4,8/19/2012 03:41:18,"
N/A

",A tornado sighting/touchdown has been reported,0.5536,"TORNADO report
TORNADO report
TORNADO report
TORNADO","
now

now","ust west of Seymour and north of US 50
west of Seymour and north of US 50
west of Seymour and north of US 50
west of Seymour and north of US 50",Caution and advice,73547600000000000,0,trainiac1aco,, @PaulPoteet: Another TORNADO report ...now just west of Seymour and north of US 50.,,68570300,,,
191783165,false,finalized,3,8/18/2012 21:29:51,"SnakeBytesTV
@SnakeBytesTV
@SnakeBytesTV",Other,0.6579,"Tornado's
Tornado's
Tornado's","

","N/A
N/A
N/A",Caution and advice,74915700000000000,0,reptile411,,@SnakeBytesTV Look out for Tornado's,,99356317,,,
191783166,false,finalized,3,8/17/2012 21:50:58,"N/A

",A tornado/thunderstorm warning has been issued or has been lifted,0.6438,"tornado watch!
tornado watch
tornado watch","N/A

Ahhhhhh! We have","N/A
N/A
N/A",Caution and advice,75992300000000000,0,_its_katherine,,Ahhhhhh! We have a tornado watch!!!,,93509893,,,
191783167,false,finalized,3,8/18/2012 20:08:54,"Liveblog #4 http://t.co/IWFm2j0
http://t.co/IWFm2j0
http://t.co/IWFm2j0",Other,0.645,"Tornado Watch
Tornado Watch
Tornado Watch","Wednesday
n/a
Wednesday","N/A
n/a
n/a",Caution and advice,73442400000000000,0,_Susan,,Tornado Watch Wednesday: Report In Liveblog #4 http://t.co/IWFm2j0,,22199334,,,
191783168,false,finalized,3,8/17/2012 00:32:19,"
N/A
",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"Tornado warning
Tornado warning
Tornado Warning","
N/A
","Midland
Midland and southern Midland county
Midland and southern Midland county",Caution and advice,75698400000000000,0,relishdress,,Tornado warning for Midland and southern Midland county #michigan,,14707481,,,
191783169,false,finalized,3,8/19/2012 16:49:21,"N/A
n/a
",A tornado/thunderstorm warning has been issued or has been lifted,0.7025,"tornado
tornado watch
tornado watch","4AM
till 4AM
till 4AM..expect the strongest storms between 1 and 3AM.","central mississippi
central mississippi including starkville
central mississippi including starkville",Caution and advice,73581700000000000,2,StormChaser9008,,tornado watch for central mississippi including starkville till 4AM..expect the strongest storms between 1 and 3AM.,,151539925,,,
191783170,false,finalized,3,8/18/2012 21:29:51,"http://wxch.nl/kK7jEz
http://wxch.nl/kK7jEz
http://wxch.nl/kK7jEz @TWCBreaking",A tornado sighting/touchdown has been reported,0.6568,"Tornado likely doing damage
Tornado likely doing damage
Tornado","

","Beaman, MO and eastern Pettis County
Beaman, MO and eastern Pettis County
Beaman, MO and eastern Pettis County",Caution and advice,73441900000000000,43,ogr8t,," @TWCBreaking: TAKE COVER near Beaman, MO and eastern Pettis County.  #Tornado likely doing damage.   http://wxch.nl/kK7jEz",,221816950,,,
191783171,false,finalized,3,8/19/2012 16:39:28,"N/A

",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"Tornado Warning
Tornado Warning
Tornado Warning","until 6:45pm EDT
until 6:45pm EDT
6:45pm EDT","Oakland County in MI
Oakland County in MI
Oakland County in MI",Caution and advice,74955800000000000,0,StormWatcher1,,Tornado Warning for Oakland County in MI until 6:45pm EDT.,,25612884,,,
191783172,false,finalized,3,8/19/2012 08:01:06,"http://wxch.nl/lvqVxr
http://wxch.nl/lvqVxr
http://wxch.nl/lvqVxr",A tornado sighting/touchdown has been reported,1.0,"tornado reported
tornado reported
tornado reported","
n/a
","Rose, NE
Rose, NE
near Rose, NE",Caution and advice,75318300000000000,18,J618UA,," @TWCBreaking: Brief #tornado reported near Rose, NE.  The supercell they're tracking:  http://wxch.nl/lvqVxr  #newx",,219582689,,,
191783173,false,finalized,4,8/19/2012 07:39:07,"


",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"Tornado Warning
Tornado Warning
Tornado Warning
Tornado Warning","until 4:15pm EDT
until 4:15pm EDT
until 4:15pm EDT
until 4:15pm EDT","Elkhart, Kosciusko, Lagrange, Marshall, Noble and St. Joseph County in IN
Elkhart, Kosciusko, Lagrange, Marshall, Noble and St. Joseph County in IN
Elkhart, Kosciusko, Lagrange, Marshall, Noble and St. Joseph County in IN
Elkhart, Kosciusko, Lagrange, Marshall, Noble and St. Joseph County in IN",Caution and advice,74923500000000000,0,alastormspotter,,"Tornado Warning for Elkhart, Kosciusko, Lagrange, Marshall, Noble and St. Joseph County in IN until 4:15pm EDT. #inwx",,288455050,,,
191783174,false,finalized,4,8/18/2012 19:46:28,"http://on.cnn.com/k1ZN2b
cnnbrk
@cnnbrk
@cnnbrk",A tornado sighting/touchdown has been reported,1.0,"tornado moving
tornado moving
tornado
tornado moving toward","
N/A
n/a
","Joplin, Missouri
Joplin, Missouri
Joplin, Missouri
Joplin, MissourI",Caution and advice,73215400000000000,584,almek14,," @cnnbrk: Weather spotters report #tornado moving toward Joplin, Missouri, at 45 mph http://on.cnn.com/k1ZN2b",,86192988,,,
191783175,false,finalized,3,8/18/2012 20:01:59,"http://bit.l/

@BreakingNews",A tornado/thunderstorm warning has been issued or has been lifted,0.617,"tornado warning
tornado warning
tornado warning","

n/a","Arlington, Texas
Arlington, Texas
Arlington, Texas",Caution and advice,73207700000000000,308,Cyrasdaughter10,," @BreakingNews: Fans at Rangers game in Arlington, Texas, are sheltering in place after tornado warning - @CardsFaninBigD http://bit.l ...",,195219432,,,
191783176,false,finalized,4,8/18/2012 21:17:22,"
(Amerika Serikat)
Amerika Serikat
Amerika Serikat",A tornado sighting/touchdown has been reported,0.5147,"Tornado
Tornado Terjang
Tornado
Tornado","02/06/2011 14:15
02/06/2011 14:15
02/06/2011 14:15
02/06/2011 14:15","Massachusetts
Massachusetts
Terjang Massachusetts
Terjang Massachusetts",Caution and advice,76186500000000000,,,,Tornado Terjang Massachusetts: 02/06/2011 14:15 (Amerika Serikat) ,,,,,
191783177,false,finalized,3,8/16/2012 05:55:49,"
#Joplin
Police &fire officials",Other,0.7419,"strongly encourage anyone who does not live in the affected area to stay clear of damage site
anyone who does not live in the affected area to stay clear of damage site
strongly encourage anyone who does not live in the affected area to stay clear of damage site.","

","Joplin site
N/A
Joplin",Caution and advice,73217200000000000,2,ChrisWragge,,From #Joplin site: Police &fire officials strongly encourage anyone who does not live in the affected area to stay clear of damage site.,,90746809,,,
191783178,false,finalized,3,8/17/2012 01:16:07,"http://dlvr.it/TmnlQ

",A tornado/thunderstorm warning has been issued or has been lifted,0.6984,"Tornado Watch
Tornado
Tornado Watch","n/a

","n/a
N/A
SPC",Caution and advice,76126400000000000,0,Chris_Garner1,,SPC Tornado Watch 411 Status Reports http://dlvr.it/TmnlQ,,25020797,,,
191783179,false,finalized,3,8/15/2012 19:11:34,"

N/A",Other,0.6757,"possible Tornado
Tornado
possible Tornado","

N/A","Amherst
near Amherst
near Amherst",Caution and advice,78920400000000000,0,AmaTOOCH6,,Another possible Tornado near Amherst,,163528684,,,
191783180,false,finalized,3,8/19/2012 18:08:20,"

",A tornado/thunderstorm warning has been issued or has been lifted,0.6667,"thunderstorm warning
thunderstorm warning + tornado watch = sirens
thunderstorm warning + tornado watch = sirens","

","N/A
n/a
insomnia",Caution and advice,73613000000000000,0,hollieismyname,,"Storms rolling in... The classic combo of thunderstorm warning + tornado watch = sirens... HA HA insomnia, storms always defeat you! Zzzzz..",,27123178,,,
191783181,false,finalized,5,8/16/2012 13:49:35,"@slashdot
http://bit.ly/morhoY

@slashdot
",Other,0.8048,"Tornado Risk
Tornado Risk
Tornado Risk
Tornado Risk
Tornado Risk","


n/a
","Social Security Data Center
Social Security Data Center
Social Security Data Center
Social Security Data Center
Social Security Data Center",Caution and advice,76849400000000000,3,pranjan12,, @slashdot: Tornado Risk Seen For Social Security Data Center http://bit.ly/morhoY,,26108976,,,
191783182,false,finalized,3,8/14/2012 20:05:23,"
CNN
CNN",A tornado sighting/touchdown has been reported,0.6348,"tornado was spotted
A tornado was spotted
A tornado was spotted","

","Memphis, Tennessee
near midtown Memphis, Tennessee
midtown Memphis, Tennessee",Caution and advice,73543700000000000,299,NolaMar1,," @CNN: Just In:  A tornado was spotted near midtown Memphis, Tennessee, according to the National Weather Service.",,27822590,,,
191783183,false,finalized,4,8/18/2012 20:01:59,"
http://bit.ly/kKCcrC
@newsday
@newsday",Other,0.5255,"A tornado watch
tornado watch
tornado watch
tornado watch","until 8 p.m. today
until 8 p.m.
until 8 p.m. today
8 p.m. today","Nassau County and all of New York City
Nassau County, New York City
Nassau County and all of New York City
Nassau County and all of New York City",Caution and advice,76048600000000000,19,mikemost,, @newsday: A tornado watch is in effect for Nassau County and all of New York City until 8 p.m. today http://bit.ly/kKCcrC,,17218077,,,
191783184,false,finalized,3,8/16/2012 17:00:36,"@TWCBreaking
TWCBreaking
",A tornado sighting/touchdown has been reported,0.6946,"TAKE COVER! Alert
Tornado near
Tornado","
N/A
","Brimfield, MA
Brimfield, MA, Sturbridge, MA
Brimfield, MA",Caution and advice,76060400000000000,80,Synergy3k,," @TWCBreaking: #Tornado near Brimfield, MA moving E.  Will pass very close AGAIN to Sturbridge, MA.  TAKE COVER!  Alert:  http://wxch. ...",,12575462,,,
191783185,false,finalized,3,8/14/2012 19:15:47,"

",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"Tornado Warning
Tornado Warning
Tornado Warning","

","N/A
N/A
N/A",Caution and advice,76050600000000000,0,SkittlesMC327,,Tornado Warning :(,,177843355,,,
191783186,false,finalized,3,8/18/2012 20:22:31,"http://on.cnn.com/kslZp0
http://on.cnn.com/kslZp0
@cnnbrk",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"Tornado warning
Tornado warning
Tornado warning","

n/a","Shelby and parts of Crittenden counties, Tenn., including Memphis
Shelby and parts of Crittenden counties, Tenn., including Memphis
Shelby and parts of Crittenden counties, Tenn., including Memphis",Caution and advice,73551900000000000,0,BillionaireK,," @cnnbrk #Tornado warning for Shelby and parts of Crittenden counties, Tenn., including Memphis http://on.cnn.com/kslZp0",,35313444,,,
191783187,false,finalized,3,8/19/2012 16:49:21,"@indystar: National Weather Service
@indystar
@indystar:",Other,0.7073,"tornado watch
tornado watch
tornado watch","until 7 p.m.
until 7 pm
until 7 p.m.","central Indiana
central Indiana
central Indiana",Caution and advice,73390100000000000,0,tobinperry,, @indystar: National Weather Service issues tornado watch for central Indiana until 7 p.m.,,85586201,,,
191783188,false,finalized,3,8/17/2012 23:50:26,"@NBCConnecticut: @DarrenSweeney

NBCConnecticut",Other,0.7203,"Tornado watch
Tornado watch
Tornado watch","n/a

","Hartford, Tolland and Windham Coun
Hartford, Tolland and Windham County
Hartford, Tolland and Windham Coun",Caution and advice,76080000000000000,5,WindsorLckPatch,," @NBCConnecticut:  @DarrenSweeney: The Storm Prediction Center has extended the Tornado watch for Hartford, Tolland and Windham Coun ...",,165902684,,,
191783189,false,finalized,4,8/18/2012 09:55:01,"http://wxch. ...


http://wxch",A tornado sighting/touchdown has been reported,0.4964,"tornado now near Binger
TAKE COVER NOW below ground!
Large Tornado sighting
TAKE COVER NOW","NOW


","near Binger, OK or 6 miles south of Hinton
Binger, OK
6 miles south of Hinton
south of Hinton",Caution and advice,73127000000000000,220,RedCross,," @TWCBreaking: LARGE, multivortex #tornado now near Binger, OK or 6 miles south of Hinton.  TAKE COVER NOW below ground!  http://wxch. ...",,6519522,,,
191783190,false,finalized,3,8/16/2012 21:34:53,"
NWS dopplar radar
NWS dopplar radar",Other,1.0,"tornado
severe storm producing a tornado
a severe storm producing a tornado","748 pm
748 pm CDT
(748 pm CDT)","Clarksdale, Mississippi
near Clarksdale, Mississippi
near Clarksdale, Mississippi,",Caution and advice,73552300000000000,0,Twister_R_T,,"NWS dopplar radar indicated a severe storm producing a tornado near Clarksdale, Mississippi, moving NE at 45 mph (748 pm CDT)",,289603011,,,
191783191,false,finalized,3,8/16/2012 13:22:21,"KATVNews
@KATVNews
",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"Tornado warning
Tornado warning
Tornado warning","

","Jefferson County, White Hall, Pine Bluff
Jefferson County, White Hall, Pine Bluff
Jefferson County, White Hall, Pine Bluff",Caution and advice,73510200000000000,1,NewsWithQuintin,," @KATVNews: Tornado warning for Jefferson County, White Hall, Pine Bluff take cover now. /via @KATVBarry",,18038429,,,
191783192,false,finalized,5,8/18/2012 21:20:20,"@RobinMeade
NWS
http://on.cnn.com/k1ZN2b
@RobinMeade: @cnnbrk
NWS http://on.cnn.com/k1ZN2b",A tornado/thunderstorm warning has been issued or has been lifted,0.6215,"tornado emergency
tornado emergency
tornado emergency
tornado emergency
tornado emergency","

N/A
n/a
","Newcastle, Norman and Moore, Oklahoma
Newcastle, Norman and Moore, Oklahoma
Newcastle, Norman and Moore, Oklahoma
Newcastle, Norman and Moore, Oklahoma
Newcastle, Norman and Moore, Oklahoma",Caution and advice,73159900000000000,7,jaymienachole,," @RobinMeade:  @cnnbrk: NWS issues #tornado emergency for Newcastle, Norman and Moore, Oklahoma http://on.cnn.com/k1ZN2b",,31197371,,,
191783193,false,finalized,3,8/17/2012 03:24:24,"

",A siren has been heard,0.6667,"tornado siren
tornado siren
tornado siren","

","N/A
n/a
N/A",Caution and advice,73190000000000000,0,B00dy_b_Round,,So the tornado siren just went off :(:(,,79552643,,,
191783194,false,finalized,4,8/18/2012 21:35:19,"
N/A

",A tornado/thunderstorm warning has been issued or has been lifted,0.4832,"tornado watch
tornado watch
tornado watch
tornado watch","
N/A

","N/A
N/A
N/A
N/A",Caution and advice,76065500000000000,,,,tornado watch extends from,,,,,
191783195,false,finalized,3,8/19/2012 17:06:04,"http://b ...

DaveSnider",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"Tornado Warning
Tornado Warning
Tornado Warning","5/24/2011 10:34 PM to 11:00 PM CDT
5/24/2011 10:34 PM to 11:00 PM CDT
5/24/2011 10:34 PM to 11:00 PM CDT","Barton County, Dade Coun
Barton County
Barton County, Dade Coun",Caution and advice,73231400000000000,1,AlaynaJW,," @DaveSnider: New event. Tornado Warning from 5/24/2011 10:34 PM to 11:00 PM CDT for Barton County, Dade Coun... Read more at http://b ...",,17889872,,,
191783196,false,finalized,3,8/15/2012 20:56:22,"

N/A",Other,0.6962,"tornado
Another tornado
tornado","

N/A","Joplin, MO
Joplin, MO
Joplin, MO",Caution and advice,73218400000000000,0,brady__G,,"Another tornado headed towards Joplin, MO. Damn #PrayForJoplin",,201396099,,,
191783197,false,finalized,3,8/18/2012 21:41:10,"danibeej

@danibeej",A tornado/thunderstorm warning has been issued or has been lifted,0.694,"tornado watch
tornado watch
tornado watch","N/A

","whole state of new jersey
whole state of new jersey
new jersey",Caution and advice,75975300000000000,0,Junilzaaa,, @danibeej: The whole state of new jersey is under a tornado watch.. Oh.,,146199775,,,
191783198,false,finalized,4,8/18/2012 16:07:34,"
@LiberalJaxx: @trkrsvoice
Joplin
",Other,1.0,"Westboro
Truckers have blocked
Truckers have blocked #Westboro in at the Flying J
Truckers have blocked","
n/a
n/a
","Flying J in #Joplin
Westboro
Joplin
Westboro Joplin",Caution and advice,74880500000000000,5,TexianLife,," @LiberalJaxx:  @trkrsvoice: #Truckers have blocked #Westboro in at the Flying J in #Joplin! If you're near, stand with them! #tcot  ...",,215654103,,,
191783199,false,finalized,3,8/18/2012 19:57:25,"N/A

n/a",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"TORNADO WATCH
TORNADO WATCHSTRONG TO SVR STORMS
TORNADO WATCH;  STRONG TO SVR STORMS","9 PM
UNTIL 9 PM
9 PM","NE  OHIO
NE OHIO AND NW PA
NE OHIO;  NE OH AND NW PA",Caution and advice,73515700000000000,0,JetPinPointWx,,TORNADO WATCH UNTIL 9 PM IN NE OHIO STRONG TO SVR STORMS WITH A HISTORY OF PRODUCING LG HAIL & ROTATION WILL AFFECT NE OH AND NW PA AT 9 PM,,244122536,,,
191783200,false,finalized,3,8/19/2012 08:06:52,"
@Rich_WGEM
",A tornado sighting/touchdown has been reported,1.0,"Tornado on the ground
Tornado on the ground
Tornado on the ground","

","Harrisonville, MO
Harrisonville, MO. Another in KS along I-35 near Mile marker 224
near Harrisonville, MO KS along I-35 near Mile marker 224",Caution and advice,73487900000000000,1,farmerswife3404,," @Rich_WGEM: Tornado on the ground near Harrisonville, MO. Another in KS along I-35 near Mile marker 224.",,146146988,,,
